2025-08-14 16:20:54,736 - Starting stepper motor control - logging to logs/stepper_log_20250814_162054.txt
2025-08-14 16:21:00,562 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,577 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,590 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,602 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,614 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,624 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,636 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,648 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,659 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,671 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,682 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,694 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,707 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,719 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,732 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,742 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,753 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,765 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,777 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,790 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,803 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,815 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,828 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,839 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,852 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,865 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,877 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,890 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,902 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,915 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,928 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,940 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,953 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,965 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,978 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:00,992 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,002 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,015 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,028 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,039 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,052 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,064 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,075 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,088 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,098 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,110 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,123 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,135 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,145 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,158 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,171 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,183 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,195 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,208 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,219 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,231 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,242 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,254 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,266 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,279 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,292 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,304 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:21:01,316 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
