2025-08-14 16:31:18,853 - Starting stepper motor control - logging to logs/stepper_log_20250814_163118.txt
2025-08-14 16:31:26,487 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,502 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,513 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,526 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,538 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,551 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,564 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,576 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,588 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,601 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,614 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,626 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,639 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,651 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,664 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,676 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,689 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,700 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,712 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,724 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,737 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,749 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,761 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,774 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,785 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,798 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,810 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,822 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,834 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,847 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,860 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,872 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,884 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,897 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,910 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,920 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,933 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-14 16:31:26,945 - Sensor 1: OPEN | Sensor 2: OPEN
