2025-08-27 14:40:19,036 - Starting stepper motor control - logging to logs/stepper_log_20250827_144019.txt
2025-08-27 14:46:21,943 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:21,956 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:21,969 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:21,980 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:21,993 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,005 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,016 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,027 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,040 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,052 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,064 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,076 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,087 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,099 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,112 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,125 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,137 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,150 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,162 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,174 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,185 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,197 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,209 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,220 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,233 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,245 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,257 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,269 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,281 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,293 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,306 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,318 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,328 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,341 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,353 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,366 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,379 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,392 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,403 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,416 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,427 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,439 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,452 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,464 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,476 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,489 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,499 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,512 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,525 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,538 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,550 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,565 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,577 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,589 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,602 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,615 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,626 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,637 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,650 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,662 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,674 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,686 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,699 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,711 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,722 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,734 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,746 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,757 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,769 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,780 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,793 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,803 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,814 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,826 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,839 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,850 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,861 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,874 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,887 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,899 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,912 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,922 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-27 14:46:22,935 - Sensor 1: BLOCKED | Sensor 2: OPEN
